Product_ID,Product_Name,Main_Category,Sub_Category,Price_INR,Color,Fabric,Units_Sold_30_Days,Revenue_30_Days,Stock_Status,Customer_Rating,Num_Reviews,Performance_Tier,Date_Added,Price_Band
TSI1199,Tops & Shirts Red,Kids,Tops & Shirts,1190.3,Multi,Cotton Voile,34,40470.15,In Stock,4.76,8,Average,2025-04-17,Economy (₹1-2K)
TSI1200,Tunics & Kurtas White,Kids,Tunics & Kurtas,5198.42,Pink,Silk,176,914922.69,In Stock,4.27,39,Bestseller,2025-07-23,Luxury (>₹5K)
TSI1201,Dresses Yellow,Kids,Dresses,1161.46,Yellow,Silk,82,95239.89,In Stock,4.45,17,Bestseller,2025-01-03,Economy (₹1-2K)
TSI1202,Dresses Black,Kids,Dresses,1498.77,Blue,Cotton Canvas,142,212825.68,In Stock,4.23,24,Bestseller,2025-05-01,Economy (₹1-2K)
TSI1203,Tunics & Kurtas Emerald,Kids,Tunics & Kurtas,1084.96,Pink,Wool,6,6509.74,In Stock,4.46,1,Slow,2025-01-31,Economy (₹1-2K)
TSI1204,PJ Sets Cream,Kids,PJ Sets,1167.17,Natural,Chanderi Silk,37,43185.47,In Stock,4.49,9,Average,2024-05-22,Economy (₹1-2K)
TSI1205,PJ Sets Blue,Kids,PJ Sets,2309.43,Emerald,100% Cotton,41,94686.76,In Stock,3.83,11,Average,2024-04-15,Mid-Range (₹2-3K)
TSI1206,Tops & Shirts Emerald,Kids,Tops & Shirts,1450.96,Beige,Silk,24,34822.99,In Stock,4.11,7,Average,2025-03-31,Economy (₹1-2K)
TSI1207,Tunics & Kurtas Yellow,Kids,Tunics & Kurtas,1844.62,Multi,Cotton Cambric,39,71940.09,In Stock,4.1,3,Average,2024-10-28,Economy (₹1-2K)
TSI1208,Tunics & Kurtas White,Kids,Tunics & Kurtas,1533.9,Yellow,100% Cotton,121,185601.3,In Stock,4.25,18,Bestseller,2025-02-25,Economy (₹1-2K)
TSI1209,Dresses Black,Kids,Dresses,2475.58,Yellow,Cotton Textured,7,17329.04,Low Stock,4.58,1,Slow,2026-01-03,Mid-Range (₹2-3K)
TSI1210,Dresses Emerald,Kids,Dresses,1921.54,Indigo,Cotton Cambric,42,80704.83,Out of Stock,3.59,9,Average,2025-08-18,Economy (₹1-2K)
TSI1211,Tops & Shirts Black,Kids,Tops & Shirts,1129.89,White,Chanderi Silk,6,6779.35,In Stock,4.74,1,Slow,2025-04-21,Economy (₹1-2K)
TSI1212,Tunics & Kurtas Indigo,Kids,Tunics & Kurtas,1047.0,Aqua,100% Cotton,9,9422.96,In Stock,3.92,1,Slow,2025-10-21,Economy (₹1-2K)
TSI1213,Dresses Cream,Kids,Dresses,1278.64,Aqua,Cotton Sheeting,174,222483.63,Out of Stock,4.65,23,Bestseller,2024-12-11,Economy (₹1-2K)
TSI1214,Tunics & Kurtas Blue,Kids,Tunics & Kurtas,1696.41,Blue,Cotton Sheeting,24,40713.8,In Stock,4.09,3,Average,2024-04-14,Economy (₹1-2K)
TSI1215,Tops & Shirts Indigo,Kids,Tops & Shirts,1243.37,Aqua,Cotton Canvas,9,11190.37,Low Stock,3.67,1,Slow,2024-06-20,Economy (₹1-2K)
TSI1216,Dresses Aqua,Kids,Dresses,1710.39,Indigo,Cotton Textured,44,75257.34,Low Stock,3.9,9,Average,2024-07-29,Economy (₹1-2K)
TSI1217,Dresses Black,Kids,Dresses,1965.3,Blue,Cotton Textured,132,259420.05,Low Stock,4.37,38,Bestseller,2025-04-10,Economy (₹1-2K)
TSI1218,Tunics & Kurtas Emerald,Kids,Tunics & Kurtas,1774.32,Red,Cotton Voile,38,67424.06,In Stock,3.7,7,Average,2026-01-24,Economy (₹1-2K)
TSI1219,Dresses Navy,Kids,Dresses,1745.91,Cream,Cotton Sheeting,8,13967.3,Out of Stock,3.56,2,Slow,2025-06-06,Economy (₹1-2K)
TSI1220,Tunics & Kurtas Indigo,Kids,Tunics & Kurtas,1215.57,Blue,Cotton Cambric,32,38898.2,In Stock,4.3,4,Average,2024-05-13,Economy (₹1-2K)
TSI1221,Tops & Shirts Beige,Kids,Tops & Shirts,1324.27,Natural,Cotton Voile,6,7945.62,In Stock,4.53,1,Slow,2025-09-13,Economy (₹1-2K)
TSI1222,Tunics & Kurtas Yellow,Kids,Tunics & Kurtas,1522.28,Red,Chanderi Silk,14,21311.86,Low Stock,4.34,3,Average,2026-02-02,Economy (₹1-2K)
TSI1223,PJ Sets White,Kids,PJ Sets,1355.41,Red,Cotton Sheeting,39,52860.82,Low Stock,3.88,6,Average,2025-04-12,Economy (₹1-2K)
TSI1224,PJ Sets White,Kids,PJ Sets,1436.37,Pink,Wool,71,101982.37,In Stock,4.21,13,Bestseller,2024-07-05,Economy (₹1-2K)
TSI1225,PJ Sets Beige,Kids,PJ Sets,2228.01,Black,Silk,29,64612.42,Low Stock,3.62,6,Average,2025-02-28,Mid-Range (₹2-3K)
TSI1226,Dresses Yellow,Kids,Dresses,1721.56,Natural,Chanderi Silk,7,12050.95,In Stock,4.37,1,Slow,2024-11-25,Economy (₹1-2K)
TSI1227,Tunics & Kurtas Green,Kids,Tunics & Kurtas,1346.3,Yellow,Wool,48,64622.35,Out of Stock,4.52,5,Average,2026-01-30,Economy (₹1-2K)
TSI1228,Dresses Yellow,Kids,Dresses,892.72,Natural,Cotton Cambric,14,12498.04,In Stock,4.69,3,Average,2024-03-18,Budget (<₹1K)
TSI1229,Tunics & Kurtas Multi,Kids,Tunics & Kurtas,1121.33,Green,Cotton Canvas,19,21305.25,In Stock,4.02,3,Average,2024-03-20,Economy (₹1-2K)
TSI1230,PJ Sets Green,Kids,PJ Sets,884.12,Cream,Cotton Canvas,41,36249.11,In Stock,4.04,10,Average,2026-01-14,Budget (<₹1K)
TSI1231,PJ Sets Cream,Kids,PJ Sets,1626.92,Multi,Cotton Textured,29,47180.79,Low Stock,4.19,6,Average,2024-08-02,Economy (₹1-2K)
TSI1232,Dresses Red,Kids,Dresses,1498.97,Natural,Silk,4,5995.89,Out of Stock,3.87,1,Slow,2024-11-17,Economy (₹1-2K)
TSI1233,Dresses White,Kids,Dresses,1640.88,Navy,Cotton Cambric,38,62353.48,In Stock,3.55,7,Average,2025-08-08,Economy (₹1-2K)
TSI1234,Dresses Pink,Kids,Dresses,945.29,White,Cotton Canvas,6,5671.76,In Stock,3.84,1,Slow,2025-05-10,Budget (<₹1K)
TSI1235,PJ Sets Red,Kids,PJ Sets,1197.27,Yellow,Cotton Canvas,35,41904.6,Low Stock,4.14,5,Average,2026-01-01,Economy (₹1-2K)
TSI1236,Tops & Shirts Blue,Kids,Tops & Shirts,1595.17,Beige,Chanderi Silk,13,20737.23,Out of Stock,4.09,2,Average,2024-11-24,Economy (₹1-2K)
TSI1237,PJ Sets Green,Kids,PJ Sets,2217.2,Yellow,Cotton Canvas,19,42126.76,Out of Stock,4.18,5,Average,2024-11-03,Mid-Range (₹2-3K)
TSI1238,Tops & Shirts Red,Kids,Tops & Shirts,2050.2,Blue,Cotton Cambric,3,6150.61,In Stock,3.63,1,Slow,2025-06-18,Mid-Range (₹2-3K)
TSI1239,PJ Sets Yellow,Kids,PJ Sets,2554.65,Green,Silk,46,117513.82,In Stock,4.44,12,Average,2025-03-11,Mid-Range (₹2-3K)
TSI1240,Tunics & Kurtas Black,Kids,Tunics & Kurtas,2460.97,Multi,Cotton Canvas,23,56602.22,In Stock,4.03,3,Average,2025-08-27,Mid-Range (₹2-3K)
TSI1241,Tops & Shirts Aqua,Kids,Tops & Shirts,1105.74,Navy,Cotton Sheeting,40,44229.42,Out of Stock,4.6,11,Average,2024-08-06,Economy (₹1-2K)
TSI1242,PJ Sets Multi,Kids,PJ Sets,2022.07,Navy,Cotton Canvas,38,76838.62,Out of Stock,3.64,10,Average,2026-01-03,Mid-Range (₹2-3K)
TSI1243,Dresses Natural,Kids,Dresses,1825.01,Pink,Cotton Cambric,13,23725.14,In Stock,4.48,2,Average,2025-06-03,Economy (₹1-2K)
TSI1244,Tunics & Kurtas Emerald,Kids,Tunics & Kurtas,1178.73,Red,Cotton Textured,24,28289.63,In Stock,4.18,6,Average,2025-05-30,Economy (₹1-2K)
TSI1245,Dresses Emerald,Kids,Dresses,2027.66,Navy,Cotton Canvas,29,58802.27,In Stock,3.87,7,Average,2025-11-21,Mid-Range (₹2-3K)
TSI1246,Tunics & Kurtas Aqua,Kids,Tunics & Kurtas,1039.5,Natural,Wool,49,50935.73,In Stock,4.29,8,Average,2025-07-16,Economy (₹1-2K)
TSI1247,PJ Sets Indigo,Kids,PJ Sets,1735.73,Cream,Silk,100,173573.17,In Stock,4.62,11,Bestseller,2025-11-26,Economy (₹1-2K)
TSI1248,Tops & Shirts Emerald,Kids,Tops & Shirts,1676.67,Pink,Cotton Textured,35,58683.54,Out of Stock,4.24,5,Average,2024-10-20,Economy (₹1-2K)
TSI1249,Tops & Shirts Emerald,Kids,Tops & Shirts,1964.39,Emerald,Cotton Canvas,3,5893.18,In Stock,4.27,1,Slow,2025-05-16,Economy (₹1-2K)
TSI1250,Tunics & Kurtas Blue,Kids,Tunics & Kurtas,1757.69,Aqua,Silk,39,68550.06,In Stock,4.48,5,Average,2024-05-21,Economy (₹1-2K)
TSI1251,Towels & Robes Blue,Wellness,Towels & Robes,2198.95,Multi,Cotton Sheeting,4,8795.8,Low Stock,4.37,1,Slow,2025-08-22,Mid-Range (₹2-3K)
TSI1252,Towels & Robes Black,Wellness,Towels & Robes,2128.71,Emerald,Wool,28,59603.78,Low Stock,4.72,4,Average,2025-05-06,Mid-Range (₹2-3K)
TSI1253,Aromatherapy Yellow,Wellness,Aromatherapy,2339.12,Yellow,Cotton Cambric,38,88886.48,In Stock,3.73,10,Average,2025-01-23,Mid-Range (₹2-3K)
TSI1254,Bath & Body Natural,Wellness,Bath & Body,862.06,Emerald,Cotton Textured,198,170688.26,In Stock,4.84,21,Bestseller,2024-05-08,Budget (<₹1K)
TSI1255,Bath & Body Multi,Wellness,Bath & Body,1378.17,Emerald,Wool,5,6890.87,In Stock,3.75,1,Slow,2025-01-27,Economy (₹1-2K)
TSI1256,Aromatherapy Pink,Wellness,Aromatherapy,1232.61,Multi,Chanderi Silk,23,28350.11,In Stock,4.56,6,Average,2025-10-03,Economy (₹1-2K)
TSI1257,Bath & Body Beige,Wellness,Bath & Body,1918.74,Yellow,Cotton Cambric,32,61399.75,In Stock,3.57,3,Average,2025-07-11,Economy (₹1-2K)
TSI1258,Towels & Robes Natural,Wellness,Towels & Robes,1100.96,Navy,Chanderi Silk,26,28625.0,In Stock,4.61,7,Average,2025-04-03,Economy (₹1-2K)
TSI1259,Bath & Body White,Wellness,Bath & Body,2301.37,Indigo,Cotton Textured,3,6904.1,In Stock,4.04,1,Slow,2025-07-12,Mid-Range (₹2-3K)
TSI1260,Bath & Body Pink,Wellness,Bath & Body,3379.16,Blue,Cotton Cambric,24,81099.82,Out of Stock,4.76,6,Average,2025-08-28,Premium (₹3-5K)
TSI1261,Bath & Body Aqua,Wellness,Bath & Body,2112.82,Red,Wool,7,14789.72,Out of Stock,4.19,1,Slow,2024-12-03,Mid-Range (₹2-3K)
TSI1262,Bath & Body Green,Wellness,Bath & Body,1904.2,Multi,Cotton Cambric,35,66646.87,In Stock,4.18,8,Average,2026-01-03,Economy (₹1-2K)
TSI1263,Aromatherapy Indigo,Wellness,Aromatherapy,3653.98,Blue,100% Cotton,37,135197.36,Out of Stock,4.07,8,Average,2024-09-23,Premium (₹3-5K)
TSI1264,Bath & Body Pink,Wellness,Bath & Body,3099.82,Natural,Cotton Textured,1,3099.82,In Stock,3.94,1,Slow,2024-06-20,Premium (₹3-5K)
TSI1265,Aromatherapy White,Wellness,Aromatherapy,2185.02,Aqua,Cotton Sheeting,37,80845.61,In Stock,4.05,10,Average,2025-01-05,Mid-Range (₹2-3K)
TSI1266,Towels & Robes Navy,Wellness,Towels & Robes,3158.89,Cream,Cotton Canvas,169,533851.94,Out of Stock,4.43,47,Bestseller,2025-08-07,Premium (₹3-5K)
TSI1267,Towels & Robes White,Wellness,Towels & Robes,2222.69,Emerald,Chanderi Silk,18,40008.35,Out of Stock,4.15,3,Average,2024-04-28,Mid-Range (₹2-3K)
TSI1268,Aromatherapy Pink,Wellness,Aromatherapy,2543.77,Beige,Cotton Sheeting,11,27981.44,In Stock,4.3,1,Average,2026-01-10,Mid-Range (₹2-3K)
TSI1269,Towels & Robes Navy,Wellness,Towels & Robes,1856.31,Pink,Chanderi Silk,37,68683.34,Low Stock,4.23,4,Average,2025-08-02,Economy (₹1-2K)
TSI1270,Aromatherapy Beige,Wellness,Aromatherapy,2891.23,Red,Chanderi Silk,43,124322.91,In Stock,4.65,5,Average,2024-10-11,Mid-Range (₹2-3K)
TSI1271,Towels & Robes Cream,Wellness,Towels & Robes,1435.67,Aqua,Cotton Cambric,128,183765.82,Out of Stock,4.91,21,Bestseller,2024-05-28,Economy (₹1-2K)
TSI1272,Towels & Robes Cream,Wellness,Towels & Robes,1908.06,Red,Cotton Cambric,12,22896.75,Out of Stock,4.65,3,Average,2025-08-14,Economy (₹1-2K)
TSI1273,Bath & Body Red,Wellness,Bath & Body,982.56,Emerald,Cotton Canvas,162,159174.8,Low Stock,4.35,32,Bestseller,2025-01-17,Budget (<₹1K)
TSI1274,Towels & Robes Emerald,Wellness,Towels & Robes,730.02,Red,Cotton Textured,9,6570.15,In Stock,3.53,2,Slow,2026-01-01,Budget (<₹1K)
TSI1275,Towels & Robes Navy,Wellness,Towels & Robes,3320.7,Pink,Chanderi Silk,9,29886.32,Out of Stock,3.52,2,Slow,2025-10-14,Premium (₹3-5K)
TSI1276,Aromatherapy Indigo,Wellness,Aromatherapy,3396.88,Green,Silk,24,81525.05,In Stock,4.6,4,Average,2024-05-11,Premium (₹3-5K)
TSI1277,Bath & Body Natural,Wellness,Bath & Body,3041.14,Beige,100% Cotton,46,139892.47,In Stock,4.63,13,Average,2024-04-23,Premium (₹3-5K)
TSI1278,Bath & Body Red,Wellness,Bath & Body,1797.72,Yellow,Cotton Voile,7,12584.06,In Stock,3.9,1,Slow,2025-09-19,Economy (₹1-2K)
TSI1279,Aromatherapy Beige,Wellness,Aromatherapy,1281.18,Cream,Cotton Canvas,27,34591.83,Low Stock,4.58,5,Average,2025-06-16,Economy (₹1-2K)
TSI1280,Towels & Robes Aqua,Wellness,Towels & Robes,3235.38,Pink,Cotton Textured,6,19412.25,Out of Stock,4.17,1,Slow,2024-12-24,Premium (₹3-5K)
TSI1281,Bath & Body Multi,Wellness,Bath & Body,1613.58,Beige,Cotton Canvas,45,72610.95,In Stock,4.04,5,Average,2025-06-15,Economy (₹1-2K)
TSI1282,Bath & Body Blue,Wellness,Bath & Body,1199.28,Pink,100% Cotton,77,92344.73,In Stock,4.41,15,Bestseller,2025-06-20,Economy (₹1-2K)
TSI1283,Towels & Robes Navy,Wellness,Towels & Robes,2376.19,Indigo,Cotton Textured,39,92671.52,In Stock,3.96,5,Average,2024-07-21,Mid-Range (₹2-3K)
TSI1284,Towels & Robes Multi,Wellness,Towels & Robes,2774.23,Multi,Cotton Canvas,23,63807.27,In Stock,3.72,2,Average,2026-02-01,Mid-Range (₹2-3K)
TSI1285,Towels & Robes Aqua,Wellness,Towels & Robes,1143.62,Blue,Cotton Voile,158,180692.06,In Stock,4.44,22,Bestseller,2024-11-13,Economy (₹1-2K)
TSI1286,Bath & Body Blue,Wellness,Bath & Body,3227.12,Navy,Cotton Sheeting,10,32271.23,In Stock,3.95,1,Average,2025-07-17,Premium (₹3-5K)
TSI1287,Bath & Body Blue,Wellness,Bath & Body,2127.34,Natural,Wool,16,34037.4,In Stock,3.59,3,Average,2025-04-01,Mid-Range (₹2-3K)
TSI1288,Bath & Body Black,Wellness,Bath & Body,3100.36,Green,Cotton Voile,5,15501.8,Low Stock,3.74,1,Slow,2024-07-03,Premium (₹3-5K)
TSI1289,Bath & Body Natural,Wellness,Bath & Body,1560.11,Emerald,Cotton Sheeting,17,26521.84,Out of Stock,3.87,2,Average,2024-10-09,Economy (₹1-2K)
TSI1290,Bath & Body Navy,Wellness,Bath & Body,2332.25,Red,100% Cotton,3,6996.74,In Stock,3.5,1,Slow,2025-06-29,Mid-Range (₹2-3K)
TSI1291,Bath & Body Multi,Wellness,Bath & Body,2090.66,Aqua,100% Cotton,49,102442.25,In Stock,3.63,8,Average,2024-06-09,Mid-Range (₹2-3K)
TSI1292,Bath & Body White,Wellness,Bath & Body,2578.43,White,Wool,33,85088.03,Low Stock,3.88,5,Average,2025-11-18,Mid-Range (₹2-3K)
TSI1293,Towels & Robes Indigo,Wellness,Towels & Robes,2955.24,Red,Silk,174,514211.35,In Stock,4.25,32,Bestseller,2024-11-12,Mid-Range (₹2-3K)
TSI1294,Aromatherapy Blue,Wellness,Aromatherapy,2206.46,Yellow,Cotton Voile,4,8825.82,Out of Stock,3.7,1,Slow,2025-08-21,Mid-Range (₹2-3K)
TSI1295,Aromatherapy Beige,Wellness,Aromatherapy,2974.82,Navy,Silk,4,11899.26,In Stock,4.35,1,Slow,2025-12-24,Mid-Range (₹2-3K)
TSI1296,Bath & Body Green,Wellness,Bath & Body,596.65,Pink,100% Cotton,28,16706.09,Out of Stock,4.49,6,Average,2024-02-21,Budget (<₹1K)
TSI1297,Aromatherapy Black,Wellness,Aromatherapy,1332.84,Natural,Silk,27,35986.61,In Stock,3.56,5,Average,2025-08-17,Economy (₹1-2K)
TSI1298,Bath & Body Natural,Wellness,Bath & Body,3297.49,Natural,Cotton Voile,21,69247.24,Out of Stock,3.81,2,Average,2024-07-05,Premium (₹3-5K)
TSI1299,Towels & Robes Yellow,Wellness,Towels & Robes,2522.71,Emerald,100% Cotton,26,65590.45,In Stock,4.16,4,Average,2025-11-19,Mid-Range (₹2-3K)
TSI1300,Aromatherapy Black,Wellness,Aromatherapy,784.49,Cream,Cotton Sheeting,165,129441.07,In Stock,4.53,22,Bestseller,2026-01-03,Budget (<₹1K)
TSI1301,Bath & Body Navy,Wellness,Bath & Body,7557.9,White,Wool,2,15115.8,In Stock,3.72,1,Slow,2024-11-01,Luxury (>₹5K)
TSI1302,Bath & Body Green,Wellness,Bath & Body,2303.71,Beige,Cotton Canvas,6,13822.25,Low Stock,3.58,1,Slow,2025-04-05,Mid-Range (₹2-3K)
TSI1303,Towels & Robes Cream,Wellness,Towels & Robes,1713.55,Multi,Cotton Canvas,49,83963.91,Out of Stock,4.33,5,Average,2025-03-29,Economy (₹1-2K)
TSI1304,Aromatherapy Aqua,Wellness,Aromatherapy,3014.4,Red,Cotton Sheeting,34,102489.52,In Stock,4.2,9,Average,2024-09-05,Premium (₹3-5K)
TSI1305,Bath & Body Pink,Wellness,Bath & Body,3281.8,White,100% Cotton,30,98453.91,In Stock,4.33,6,Average,2025-09-19,Premium (₹3-5K)
TSI1306,Aromatherapy White,Wellness,Aromatherapy,1811.89,Red,Cotton Textured,20,36237.76,In Stock,4.08,4,Average,2025-05-28,Economy (₹1-2K)
TSI1307,Towels & Robes Multi,Wellness,Towels & Robes,2454.74,Navy,Cotton Canvas,16,39275.79,Low Stock,3.55,2,Average,2025-10-14,Mid-Range (₹2-3K)
TSI1308,Towels & Robes Navy,Wellness,Towels & Robes,3263.74,Pink,Cotton Textured,18,58747.4,In Stock,3.9,4,Average,2025-05-10,Premium (₹3-5K)
TSI1309,Aromatherapy Beige,Wellness,Aromatherapy,1385.85,Blue,Silk,23,31874.46,Out of Stock,3.84,6,Average,2024-12-26,Economy (₹1-2K)
TSI1310,Towels & Robes Beige,Wellness,Towels & Robes,3492.14,Beige,Cotton Canvas,36,125717.16,In Stock,4.03,9,Average,2025-01-31,Premium (₹3-5K)
TSI1311,Bath & Body Navy,Wellness,Bath & Body,507.82,Aqua,Silk,45,22852.01,Low Stock,4.22,12,Average,2025-04-30,Budget (<₹1K)
TSI1312,Bath & Body Indigo,Wellness,Bath & Body,2939.35,Blue,Cotton Sheeting,43,126392.2,In Stock,4.45,8,Average,2024-11-16,Mid-Range (₹2-3K)
TSI1313,Bath & Body Indigo,Wellness,Bath & Body,2380.75,White,Silk,136,323781.84,In Stock,4.64,39,Bestseller,2024-12-29,Mid-Range (₹2-3K)
TSI1314,Bath & Body Navy,Wellness,Bath & Body,1612.67,Indigo,Silk,40,64506.84,Low Stock,3.98,7,Average,2025-10-28,Economy (₹1-2K)
TSI1315,Aromatherapy Green,Wellness,Aromatherapy,2803.13,Red,Cotton Cambric,30,84093.9,Low Stock,4.52,7,Average,2025-05-30,Mid-Range (₹2-3K)
TSI1316,Towels & Robes Emerald,Wellness,Towels & Robes,2033.16,Black,Cotton Cambric,22,44729.48,In Stock,4.59,5,Average,2025-05-13,Mid-Range (₹2-3K)
TSI1317,Towels & Robes Green,Wellness,Towels & Robes,928.43,Green,Chanderi Silk,19,17640.17,In Stock,4.72,3,Average,2025-10-16,Budget (<₹1K)
TSI1318,Towels & Robes Cream,Wellness,Towels & Robes,1664.08,Red,Cotton Canvas,18,29953.49,In Stock,4.45,2,Average,2025-02-27,Economy (₹1-2K)
TSI1319,Bath & Body Multi,Wellness,Bath & Body,2228.69,Aqua,100% Cotton,41,91376.22,In Stock,3.83,8,Average,2025-10-23,Mid-Range (₹2-3K)
TSI1320,Bath & Body Aqua,Wellness,Bath & Body,557.7,Natural,Cotton Cambric,8,4461.56,In Stock,3.54,1,Slow,2024-05-21,Budget (<₹1K)
TSI1321,Towels & Robes Cream,Wellness,Towels & Robes,1125.16,Yellow,Cotton Canvas,141,158646.94,In Stock,4.57,42,Bestseller,2025-11-30,Economy (₹1-2K)
TSI1322,Towels & Robes Black,Wellness,Towels & Robes,1070.91,Red,Cotton Textured,11,11780.0,Out of Stock,4.4,1,Average,2025-08-11,Economy (₹1-2K)
TSI1323,Towels & Robes Cream,Wellness,Towels & Robes,3474.52,Green,Wool,28,97286.65,Out of Stock,4.08,6,Average,2025-01-06,Premium (₹3-5K)
TSI1324,Towels & Robes Beige,Wellness,Towels & Robes,1712.99,Black,100% Cotton,3,5138.97,In Stock,4.35,1,Slow,2025-05-25,Economy (₹1-2K)
TSI1325,Aromatherapy Natural,Wellness,Aromatherapy,2561.83,Cream,100% Cotton,45,115282.34,Out of Stock,4.47,11,Average,2024-11-04,Mid-Range (₹2-3K)
TSI1326,Aromatherapy Cream,Wellness,Aromatherapy,3398.76,Yellow,Cotton Sheeting,129,438440.18,In Stock,4.3,35,Bestseller,2024-12-27,Premium (₹3-5K)
TSI1327,Aromatherapy Blue,Wellness,Aromatherapy,749.65,Black,Cotton Cambric,37,27737.17,Out of Stock,4.78,5,Average,2025-07-04,Budget (<₹1K)
TSI1328,Aromatherapy Beige,Wellness,Aromatherapy,1412.55,Green,Wool,2,2825.09,Out of Stock,4.36,1,Slow,2026-01-15,Economy (₹1-2K)
TSI1329,Bath & Body Green,Wellness,Bath & Body,804.72,Indigo,Cotton Textured,27,21727.34,Low Stock,4.67,2,Average,2024-04-06,Budget (<₹1K)
TSI1330,Bath & Body Yellow,Wellness,Bath & Body,691.63,Pink,Cotton Sheeting,35,24206.96,In Stock,4.56,10,Average,2025-08-21,Budget (<₹1K)
TSI1331,Aromatherapy Pink,Wellness,Aromatherapy,1687.73,White,100% Cotton,20,33754.67,Low Stock,4.35,4,Average,2025-02-10,Economy (₹1-2K)
TSI1332,Towels & Robes Emerald,Wellness,Towels & Robes,899.68,Emerald,Wool,2,1799.36,In Stock,4.03,1,Slow,2025-08-15,Budget (<₹1K)
TSI1333,Aromatherapy Multi,Wellness,Aromatherapy,1766.02,Emerald,Cotton Textured,9,15894.14,In Stock,4.39,1,Slow,2025-04-15,Economy (₹1-2K)
TSI1334,Towels & Robes Black,Wellness,Towels & Robes,1095.2,White,Silk,42,45998.49,In Stock,3.99,9,Average,2024-11-17,Economy (₹1-2K)
TSI1335,Towels & Robes Red,Wellness,Towels & Robes,2738.57,Yellow,Silk,1,2738.57,In Stock,4.05,1,Slow,2025-10-03,Mid-Range (₹2-3K)
TSI1336,Bath & Body Indigo,Wellness,Bath & Body,3035.32,Aqua,Cotton Canvas,17,51600.47,Low Stock,4.29,1,Average,2025-08-05,Premium (₹3-5K)
TSI1337,Towels & Robes Emerald,Wellness,Towels & Robes,861.15,Navy,Cotton Cambric,33,28417.91,In Stock,4.25,7,Average,2025-09-17,Budget (<₹1K)
TSI1338,Towels & Robes White,Wellness,Towels & Robes,813.27,Black,Cotton Voile,29,23584.75,Low Stock,4.3,7,Average,2025-11-17,Budget (<₹1K)
TSI1339,Towels & Robes Yellow,Wellness,Towels & Robes,504.25,Emerald,Wool,45,22691.46,In Stock,4.44,7,Average,2025-04-04,Budget (<₹1K)
TSI1340,Bath & Body Green,Wellness,Bath & Body,2326.71,Natural,Wool,43,100048.73,In Stock,3.59,10,Average,2025-01-08,Mid-Range (₹2-3K)
TSI1341,Towels & Robes Black,Wellness,Towels & Robes,769.96,White,Wool,9,6929.61,Out of Stock,4.13,2,Slow,2025-05-10,Budget (<₹1K)
TSI1342,Towels & Robes Indigo,Wellness,Towels & Robes,1354.9,Blue,100% Cotton,161,218139.67,In Stock,4.84,31,Bestseller,2024-03-06,Economy (₹1-2K)
TSI1343,Aromatherapy Emerald,Wellness,Aromatherapy,3340.6,Emerald,Chanderi Silk,24,80174.45,Low Stock,3.59,6,Average,2024-04-11,Premium (₹3-5K)
TSI1344,Aromatherapy Natural,Wellness,Aromatherapy,1298.16,Multi,Silk,8,10385.25,Out of Stock,3.5,2,Slow,2025-03-19,Economy (₹1-2K)
TSI1345,Aromatherapy Green,Wellness,Aromatherapy,1134.56,Multi,Chanderi Silk,2,2269.12,Out of Stock,3.63,1,Slow,2025-10-26,Economy (₹1-2K)
TSI1346,Towels & Robes White,Wellness,Towels & Robes,3362.46,Blue,Chanderi Silk,9,30262.15,In Stock,3.91,2,Slow,2024-02-26,Premium (₹3-5K)
TSI1347,Aromatherapy Yellow,Wellness,Aromatherapy,2983.61,Yellow,Chanderi Silk,2,5967.22,Low Stock,4.21,1,Slow,2024-03-13,Mid-Range (₹2-3K)
TSI1348,Towels & Robes Navy,Wellness,Towels & Robes,2690.23,Aqua,100% Cotton,161,433126.31,In Stock,4.81,26,Bestseller,2025-07-30,Mid-Range (₹2-3K)
TSI1349,Towels & Robes Pink,Wellness,Towels & Robes,787.42,Navy,Chanderi Silk,1,787.42,In Stock,3.57,1,Slow,2026-01-03,Budget (<₹1K)
TSI1350,Towels & Robes Emerald,Wellness,Towels & Robes,4338.79,Black,Cotton Voile,13,56404.28,Out of Stock,3.83,1,Average,2025-07-18,Premium (₹3-5K)
TSI1351,Aromatherapy Blue,Wellness,Aromatherapy,1122.2,Blue,Wool,33,37032.47,In Stock,3.87,5,Average,2025-11-06,Economy (₹1-2K)
TSI1352,Towels & Robes Black,Wellness,Towels & Robes,3288.47,Indigo,Cotton Sheeting,106,348577.95,Low Stock,4.9,28,Bestseller,2025-01-25,Premium (₹3-5K)
TSI1353,Bath & Body Aqua,Wellness,Bath & Body,3433.0,Natural,Cotton Cambric,6,20598.02,In Stock,4.28,1,Slow,2025-01-31,Premium (₹3-5K)
TSI1354,Aromatherapy Red,Wellness,Aromatherapy,2083.73,Navy,Cotton Sheeting,2,4167.46,In Stock,3.73,1,Slow,2024-04-24,Mid-Range (₹2-3K)
TSI1355,Aromatherapy Aqua,Wellness,Aromatherapy,2458.07,Pink,100% Cotton,18,44245.21,Low Stock,4.73,2,Average,2025-01-19,Mid-Range (₹2-3K)
TSI1356,Aromatherapy Blue,Wellness,Aromatherapy,1422.13,Navy,Wool,42,59729.44,In Stock,4.23,9,Average,2025-04-26,Economy (₹1-2K)
